date,open,high,low,close,volume
2025-10-17,43.68,44.89,42.01,43.32,236788184
2025-10-20,45.0,47.44,44.05,46.1,286096183
2025-10-21,46.0,47.44,45.3,46.93,248408171
2025-10-22,46.08,48.7,45.92,48.1,248734249
2025-10-23,46.99,48.34,46.4,47.96,201340884
2025-10-24,48.1,50.0,46.96,48.63,259879380
2025-10-27,49.02,49.44,47.8,48.62,236809609
2025-10-28,49.0,53.48,48.73,52.61,354388586
2025-10-29,51.9,53.38,51.7,52.99,242021549
2025-10-30,53.0,53.25,51.07,51.22,214606462
2025-10-31,50.82,52.5,49.8,49.93,222324425
2025-11-03,49.41,50.19,47.72,48.79,210825267
2025-11-04,48.8,49.14,46.27,46.95,190361371
2025-11-05,45.72,47.37,45.34,46.62,162567043
2025-11-06,46.99,51.11,46.43,50.36,290436286
2025-11-07,49.0,49.88,48.01,48.42,204313486
2025-11-10,47.82,48.35,45.0,45.51,252867413
2025-11-11,45.92,46.1,43.73,43.9,215674507
2025-11-12,44.3,45.23,43.6,43.88,157720579
2025-11-13,43.3,44.94,43.0,44.29,169868638
2025-11-14,43.14,43.47,42.25,42.48,143217891
2025-11-17,41.66,42.88,41.5,41.85,137942816
2025-11-18,41.93,42.6,41.5,42.14,114617536
2025-11-19,42.01,42.8,41.68,42.03,103350264
2025-11-20,42.34,42.47,41.08,41.17,103484479
2025-11-21,40.51,42.88,40.33,41.9,212385983
2025-11-24,41.6,41.87,39.83,41.39,148139640
2025-11-25,42.16,42.8,41.9,42.17,137428279
2025-11-26,41.59,43.84,40.99,43.19,206434165
2025-11-27,43.2,44.19,42.71,42.79,161451709
2025-11-28,42.36,43.42,42.0,42.98,113791548
2025-12-01,43.1,44.17,42.99,43.79,130619686
2025-12-02,43.36,43.37,41.77,42.03,135775789
2025-12-03,42.0,42.65,41.4,41.66,76233922
2025-12-04,43.35,45.83,42.82,44.79,326372079
2025-12-05,43.8,45.28,43.77,45.1,219363493
2025-12-08,45.15,47.0,44.5,46.8,256868079
2025-12-09,45.81,46.97,45.58,45.96,169581445
2025-12-10,45.98,46.95,45.41,46.6,150833795
2025-12-11,46.88,47.27,45.16,45.17,153621930
2025-12-12,44.9,45.48,44.01,45.04,133592554
2025-12-15,44.5,44.76,43.52,43.54,104410513
2025-12-16,43.51,44.06,42.71,42.87,88380537
2025-12-17,43.13,44.16,43.07,44.02,109404954
2025-12-18,43.28,44.23,42.79,42.88,92817647
2025-12-19,43.35,44.18,43.34,43.47,89847691
2025-12-22,44.05,45.92,43.8,45.42,180121911
2025-12-23,45.79,45.79,44.7,44.88,133130241
2025-12-24,44.88,45.39,44.65,45.08,88912817
2025-12-25,45.49,48.0,45.26,47.56,221716397
2025-12-26,47.09,47.82,46.44,47.3,172036311
2025-12-29,47.4,49.13,47.09,47.73,201634195
2025-12-30,47.0,52.5,46.88,52.5,281110083
2025-12-31,54.18,56.49,52.4,55.31,413074987
2026-01-05,54.5,57.99,54.05,56.28,341347109
2026-01-06,55.99,58.88,55.58,56.84,318518375
2026-01-07,55.8,57.6,54.3,55.75,331454592
2026-01-08,55.3,55.88,54.0,54.37,213838805
2026-01-09,54.21,57.88,54.18,57.14,279907141
2026-01-12,57.6,58.23,55.76,57.0,277943755
2026-01-13,56.69,60.15,56.3,57.15,292998638
2026-01-14,56.31,57.64,54.35,54.86,308778910
2026-01-15,54.47,55.3,54.03,54.59,148415032
2026-01-16,55.1,58.86,55.09,57.46,284067139
2026-01-19,58.22,60.77,57.33,58.56,273499406
2026-01-20,58.8,60.12,57.11,57.87,226414762
2026-01-21,57.06,59.27,57.06,57.95,173282960
2026-01-22,58.1,58.6,56.0,56.03,204284880
2026-01-23,55.06,55.65,53.77,54.04,282833398
2026-01-26,54.04,54.89,51.8,51.94,217672757
2026-01-27,51.99,52.67,50.78,52.27,164608910
2026-01-28,51.95,52.2,51.1,51.41,122087817
2026-01-29,51.5,51.75,50.01,50.07,136459480
2026-01-30,50.09,51.98,49.3,50.94,178798155
2026-02-02,50.42,52.69,50.37,50.74,181878733
2026-02-03,50.94,52.33,50.11,52.33,162758785
2026-02-04,51.9,51.99,51.06,51.66,110691804
2026-02-05,50.51,50.89,49.86,50.09,91993421
2026-02-06,49.36,52.17,49.08,51.12,130806327
2026-02-09,51.7,51.79,51.01,51.58,96510239
2026-02-10,51.58,53.9,51.15,53.3,185189952
2026-02-11,52.6,53.2,52.0,52.16,97298714
2026-02-12,52.0,53.1,51.77,52.67,85874366
2026-02-13,52.15,53.9,51.91,53.48,130706967
2026-02-24,55.02,55.02,52.36,52.73,142644407
2026-02-25,52.74,52.8,51.3,52.15,130654584
2026-02-26,51.8,52.5,51.37,51.94,98106760
2026-02-27,51.68,51.93,51.12,51.21,91569484
2026-03-02,49.9,50.46,49.36,49.4,130220873
2026-03-03,49.39,49.88,46.49,46.58,147478771
2026-03-04,45.95,47.97,45.8,47.5,109041148
2026-03-05,48.37,48.45,47.36,47.59,75543272
2026-03-06,47.34,48.09,47.11,47.71,55887825
2026-03-09,46.23,47.28,45.5,46.99,90506887
2026-03-10,47.64,48.75,47.55,48.44,96201351
2026-03-11,48.16,48.68,47.91,48.21,67120180
2026-03-12,48.18,48.97,47.81,48.78,90029932
2026-03-13,48.21,48.35,47.18,47.3,70977541
2026-03-16,47.0,47.01,46.07,46.67,55178433
2026-03-17,47.0,47.4,45.87,45.89,60205538
2026-03-18,45.99,46.46,45.6,46.41,51847777
2026-03-19,45.6,45.7,44.69,44.98,72815593
2026-03-20,45.44,45.45,44.2,44.23,57653652
2026-03-23,43.8,44.95,42.72,43.0,97904840
2026-03-24,43.55,43.68,41.14,42.57,95920653
2026-03-25,42.87,43.94,42.7,43.49,83437977
2026-03-26,44.0,44.97,43.66,43.87,106473018
2026-03-27,43.0,43.75,42.7,43.35,67559930
2026-03-30,42.63,43.25,42.38,43.03,53712276
2026-03-31,43.06,43.76,42.46,42.53,58480963
2026-04-01,43.34,44.0,43.05,43.59,77985760
2026-04-02,43.3,43.83,42.69,42.81,57938641
2026-04-03,43.0,43.42,41.88,41.9,45683679
2026-04-07,41.9,42.25,41.4,41.77,39929320
2026-04-08,43.0,44.3,43.0,44.28,101751849
2026-04-09,43.67,44.16,43.2,43.78,64380712
2026-04-10,44.21,45.85,44.2,44.87,104366999
2026-04-13,44.2,44.74,44.01,44.45,60513577
2026-04-14,44.8,45.8,44.56,45.54,90224581
2026-04-15,46.18,46.48,44.82,45.11,92333383
2026-04-16,46.5,46.66,45.41,45.78,92492317
2026-04-17,45.4,45.93,45.03,45.54,71852332
2026-04-20,45.8,46.45,45.3,45.94,82008212
2026-04-21,45.9,46.87,45.2,46.11,89800747
2026-04-22,45.8,46.16,45.48,46.09,79953323
2026-04-23,46.09,46.1,44.44,45.16,114234923
2026-04-24,44.83,45.3,44.31,44.94,69928736
2026-04-27,44.87,46.23,44.6,45.91,96568344
2026-04-28,45.86,45.86,44.11,44.16,87643151
2026-04-29,43.9,45.08,43.78,44.82,68456280
2026-04-30,44.69,47.37,44.58,46.92,164467985
2026-05-06,46.92,48.6,46.6,48.16,159011152
2026-05-07,48.17,50.4,47.88,50.32,195761340
2026-05-08,50.0,53.88,49.71,51.69,273531390
2026-05-11,51.74,51.89,50.93,51.21,180548271
2026-05-12,51.45,52.1,50.45,50.92,132564217
2026-05-13,50.4,51.67,49.6,51.5,143717014
2026-05-14,51.7,52.06,49.38,49.43,152361222
2026-05-15,49.28,53.77,49.25,52.06,288605438
